node: 0, parent: -1, adj: [141730, 21454]
node: 60107, parent: 124935, adj: [62746, 124935]
node: 62746, parent: 60107, adj: [159967, 60107]
node: 159967, parent: 62746, adj: [172981, 62746]
node: 172981, parent: 159967, adj: [193047, 159967]
node: 193047, parent: 172981, adj: [28466, 172981]
node: 28466, parent: 193047, adj: [2360, 193047]
node: 2360, parent: 28466, adj: [175999, 28466]
node: 175999, parent: 2360, adj: [133940, 2360]
node: 133940, parent: 175999, adj: [109613, 175999]
node: 109613, parent: 133940, adj: [164256, 133940]
node: 164256, parent: 109613, adj: [167551, 109613]
node: 167551, parent: 164256, adj: [98483, 164256]
node: 98483, parent: 167551, adj: [97133, 167551]
node: 97133, parent: 98483, adj: [11373, 98483]
node: 11373, parent: 97133, adj: [185758, 97133]
node: 185758, parent: 11373, adj: [89207, 11373]
node: 89207, parent: 185758, adj: [15733, 185758]
node: 15733, parent: 89207, adj: [84978, 89207]
node: 84978, parent: 15733, adj: [153299, 15733]
node: 153299, parent: 84978, adj: [132826, 84978]
node: 132826, parent: 153299, adj: [34244, 153299]
node: 34244, parent: 132826, adj: [173011, 132826]
node: 173011, parent: 34244, adj: [152767, 34244]
node: 152767, parent: 173011, adj: [81390, 173011]
node: 81390, parent: 152767, adj: [187594, 152767]
node: 187594, parent: 81390, adj: [101012, 81390]
node: 101012, parent: 187594, adj: [101701, 187594]
node: 101701, parent: 101012, adj: [192245, 101012]
node: 192245, parent: 101701, adj: [23069, 101701]
node: 23069, parent: 192245, adj: [199425, 192245]
node: 199425, parent: 23069, adj: [75837, 23069]
node: 75837, parent: 199425, adj: [163022, 199425]
node: 163022, parent: 75837, adj: [14645, 75837]
node: 14645, parent: 163022, adj: [30661, 163022]
node: 30661, parent: 14645, adj: [110808, 14645]
node: 110808, parent: 30661, adj: [140938, 30661]
node: 140938, parent: 110808, adj: [82366, 110808]
node: 82366, parent: 140938, adj: [80357, 140938]
node: 80357, parent: 82366, adj: [160219, 82366]
node: 160219, parent: 80357, adj: [113240, 80357]
node: 113240, parent: 160219, adj: [182921, 160219]
node: 182921, parent: 113240, adj: [37958, 113240]
node: 37958, parent: 182921, adj: [122949, 182921]
node: 122949, parent: 37958, adj: [6476, 37958]
node: 6476, parent: 122949, adj: [127733, 122949]
node: 127733, parent: 6476, adj: [84745, 6476]
node: 84745, parent: 127733, adj: [104664, 127733]
node: 104664, parent: 84745, adj: [98949, 84745]
node: 98949, parent: 104664, adj: [56575, 104664]
node: 56575, parent: 98949, adj: [102760, 98949]
node: 102760, parent: 56575, adj: [87655, 56575]
node: 87655, parent: 102760, adj: [105278, 102760]
node: 105278, parent: 87655, adj: [179485, 87655]
node: 179485, parent: 105278, adj: [162929, 105278]
node: 162929, parent: 179485, adj: [40634, 179485]
node: 40634, parent: 162929, adj: [939, 162929]
node: 939, parent: 40634, adj: [149175, 40634]
node: 149175, parent: 939, adj: [100232, 939]
node: 100232, parent: 149175, adj: [115918, 149175]
node: 115918, parent: 100232, adj: [156968, 100232]
node: 156968, parent: 115918, adj: [93937, 115918]
node: 93937, parent: 156968, adj: [23063, 156968]
node: 23063, parent: 93937, adj: [105901, 93937]
node: 105901, parent: 23063, adj: [156559, 23063]
node: 156559, parent: 105901, adj: [143224, 105901]
node: 143224, parent: 156559, adj: [44089, 156559]
node: 44089, parent: 143224, adj: [26846, 143224]
node: 26846, parent: 44089, adj: [27665, 44089]
node: 27665, parent: 26846, adj: [26828, 26846]
node: 26828, parent: 27665, adj: [22545, 27665]
node: 22545, parent: 26828, adj: [64952, 26828]
node: 64952, parent: 22545, adj: [102796, 22545]
node: 102796, parent: 64952, adj: [114386, 64952]
node: 114386, parent: 102796, adj: [57752, 102796]
node: 57752, parent: 114386, adj: [150091, 114386]
node: 150091, parent: 57752, adj: [104946, 57752]
node: 104946, parent: 150091, adj: [21827, 150091]
node: 21827, parent: 104946, adj: [101429, 104946]
node: 101429, parent: 21827, adj: [23188, 21827]
node: 23188, parent: 101429, adj: [72904, 101429]
node: 72904, parent: 23188, adj: [49868, 23188]
node: 49868, parent: 72904, adj: [176352, 72904]
node: 176352, parent: 49868, adj: [134101, 49868]
node: 134101, parent: 176352, adj: [166355, 176352]
node: 166355, parent: 134101, adj: [2206, 134101]
node: 2206, parent: 166355, adj: [91377, 166355]
node: 91377, parent: 2206, adj: [17836, 2206]
node: 17836, parent: 91377, adj: [75259, 91377]
node: 75259, parent: 17836, adj: [80844, 17836]
node: 80844, parent: 75259, adj: [135802, 75259]
node: 135802, parent: 80844, adj: [50329, 80844]
node: 50329, parent: 135802, adj: [48554, 135802]
node: 48554, parent: 50329, adj: [90644, 50329]
node: 90644, parent: 48554, adj: [155303, 48554]
node: 155303, parent: 90644, adj: [147839, 90644]
node: 147839, parent: 155303, adj: [23553, 155303]
node: 23553, parent: 147839, adj: [34656, 147839]
node: 34656, parent: 23553, adj: [22681, 23553]
node: 22681, parent: 34656, adj: [6712, 34656]
node: 6712, parent: 22681, adj: [182720, 22681]
node: 182720, parent: 6712, adj: [186401, 6712]
node: 186401, parent: 182720, adj: [118015, 182720]
node: 118015, parent: 186401, adj: [156374, 186401]
node: 156374, parent: 118015, adj: [40752, 118015]
node: 40752, parent: 156374, adj: [91061, 156374]
node: 91061, parent: 40752, adj: [7105, 40752]
node: 7105, parent: 91061, adj: [80742, 91061]
node: 80742, parent: 7105, adj: [74836, 7105]
node: 74836, parent: 80742, adj: [95473, 80742]
node: 95473, parent: 74836, adj: [121832, 74836]
node: 121832, parent: 95473, adj: [24114, 95473]
node: 24114, parent: 121832, adj: [60886, 121832]
node: 60886, parent: 24114, adj: [39625, 24114]
node: 39625, parent: 60886, adj: [199911, 60886]
node: 199911, parent: 39625, adj: [179287, 39625]
node: 179287, parent: 199911, adj: [84057, 199911]
node: 84057, parent: 179287, adj: [20584, 179287]
node: 20584, parent: 84057, adj: [107921, 84057]
node: 107921, parent: 20584, adj: [193854, 20584]
node: 193854, parent: 107921, adj: [168308, 107921]
node: 168308, parent: 193854, adj: [149935, 193854]
node: 149935, parent: 168308, adj: [153874, 168308]
node: 153874, parent: 149935, adj: [124909, 149935]
node: 124909, parent: 153874, adj: [87942, 153874]
node: 87942, parent: 124909, adj: [116398, 124909]
node: 116398, parent: 87942, adj: [37884, 87942]
node: 37884, parent: 116398, adj: [29240, 116398]
node: 29240, parent: 37884, adj: [24202, 37884]
node: 24202, parent: 29240, adj: [151685, 29240]
node: 151685, parent: 24202, adj: [123155, 24202]
node: 123155, parent: 151685, adj: [156919, 151685]
node: 156919, parent: 123155, adj: [120136, 123155]
node: 120136, parent: 156919, adj: [42060, 156919]
node: 42060, parent: 120136, adj: [101560, 120136]
node: 101560, parent: 42060, adj: [146709, 42060]
node: 146709, parent: 101560, adj: [13443, 101560]
node: 13443, parent: 146709, adj: [184346, 146709]
node: 184346, parent: 13443, adj: [9016, 13443]
node: 9016, parent: 184346, adj: [108051, 184346]
node: 108051, parent: 9016, adj: [183488, 9016]
node: 183488, parent: 108051, adj: [152920, 108051]
node: 152920, parent: 183488, adj: [50153, 183488]
node: 50153, parent: 152920, adj: [23173, 152920]
node: 23173, parent: 50153, adj: [140774, 50153]
node: 140774, parent: 23173, adj: [111077, 23173]
node: 111077, parent: 140774, adj: [186978, 140774]
node: 186978, parent: 111077, adj: [190746, 111077]
node: 190746, parent: 186978, adj: [94174, 186978]
node: 94174, parent: 190746, adj: [66460, 190746]
node: 66460, parent: 94174, adj: [179344, 94174]
node: 179344, parent: 66460, adj: [191069, 66460]
node: 191069, parent: 179344, adj: [26159, 179344]
node: 26159, parent: 191069, adj: [14879, 191069]
node: 14879, parent: 26159, adj: [115210, 26159]
node: 115210, parent: 14879, adj: [160571, 14879]
node: 160571, parent: 115210, adj: [92402, 115210]
node: 92402, parent: 160571, adj: [24093, 160571]
node: 24093, parent: 92402, adj: [198712, 92402]
node: 198712, parent: 24093, adj: [193394, 24093]
node: 193394, parent: 198712, adj: [71433, 198712]
node: 71433, parent: 193394, adj: [131213, 193394]
node: 131213, parent: 71433, adj: [194824, 71433]
node: 194824, parent: 131213, adj: [165761, 131213]
node: 165761, parent: 194824, adj: [107843, 194824]
node: 107843, parent: 165761, adj: [66883, 165761]
node: 66883, parent: 107843, adj: [199054, 107843]
node: 199054, parent: 66883, adj: [68423, 66883]
node: 68423, parent: 199054, adj: [165839, 199054]
node: 165839, parent: 68423, adj: [187072, 68423]
node: 187072, parent: 165839, adj: [149796, 165839]
node: 149796, parent: 187072, adj: [148674, 187072]
node: 148674, parent: 149796, adj: [32722, 149796]
node: 32722, parent: 148674, adj: [28922, 148674]
node: 28922, parent: 32722, adj: [113197, 32722]
node: 113197, parent: 28922, adj: [147602, 28922]
node: 147602, parent: 113197, adj: [47006, 113197]
node: 47006, parent: 147602, adj: [179030, 147602]
node: 179030, parent: 47006, adj: [59704, 47006]
node: 59704, parent: 179030, adj: [31245, 179030]
node: 31245, parent: 59704, adj: [97140, 59704]
node: 97140, parent: 31245, adj: [109554, 31245]
node: 109554, parent: 97140, adj: [187189, 97140]
node: 187189, parent: 109554, adj: [107954, 109554]
node: 107954, parent: 187189, adj: [103571, 187189]
node: 103571, parent: 107954, adj: [14090, 107954]
node: 14090, parent: 103571, adj: [45121, 103571]
node: 45121, parent: 14090, adj: [152478, 14090]
node: 152478, parent: 45121, adj: [121462, 45121]
node: 121462, parent: 152478, adj: [52707, 152478]
node: 52707, parent: 121462, adj: [43590, 121462]
node: 43590, parent: 52707, adj: [134170, 52707]
node: 134170, parent: 43590, adj: [191767, 43590]
node: 191767, parent: 134170, adj: [146430, 134170]
node: 146430, parent: 191767, adj: [129416, 191767]
node: 129416, parent: 146430, adj: [128835, 146430]
node: 128835, parent: 129416, adj: [177250, 129416]
node: 177250, parent: 128835, adj: [87598, 128835]
node: 87598, parent: 177250, adj: [96191, 177250]
node: 96191, parent: 87598, adj: [79101, 87598]
node: 79101, parent: 96191, adj: [160593, 96191]
node: 160593, parent: 79101, adj: [165313, 79101]
node: 165313, parent: 160593, adj: [107369, 160593]
node: 107369, parent: 165313, adj: [150105, 165313]
node: 150105, parent: 107369, adj: [12517, 107369]
node: 12517, parent: 150105, adj: [146049, 150105]
node: 146049, parent: 12517, adj: [179364, 12517]
node: 179364, parent: 146049, adj: [126926, 146049]
node: 126926, parent: 179364, adj: [24313, 179364]
node: 24313, parent: 126926, adj: [113652, 126926]
node: 113652, parent: 24313, adj: [47812, 24313]
node: 47812, parent: 113652, adj: [117809, 113652]
node: 117809, parent: 47812, adj: [186567, 47812]
node: 186567, parent: 117809, adj: [143818, 117809]
node: 143818, parent: 186567, adj: [191136, 186567]
node: 191136, parent: 143818, adj: [60540, 143818]
node: 60540, parent: 191136, adj: [44570, 191136]
node: 44570, parent: 60540, adj: [63347, 60540]
node: 63347, parent: 44570, adj: [135933, 44570]
node: 135933, parent: 63347, adj: [57979, 63347]
node: 57979, parent: 135933, adj: [41615, 135933]
node: 41615, parent: 57979, adj: [192988, 57979]
node: 192988, parent: 41615, adj: [105676, 41615]
node: 105676, parent: 192988, adj: [144867, 192988]
node: 144867, parent: 105676, adj: [175759, 105676]
node: 175759, parent: 144867, adj: [68827, 144867]
node: 68827, parent: 175759, adj: [156392, 175759]
node: 156392, parent: 68827, adj: [72224, 68827]
node: 72224, parent: 156392, adj: [122868, 156392]
node: 122868, parent: 72224, adj: [85505, 72224]
node: 85505, parent: 122868, adj: [11485, 122868]
node: 11485, parent: 85505, adj: [109517, 85505]
node: 109517, parent: 11485, adj: [65711, 11485]
node: 65711, parent: 109517, adj: [150026, 109517]
node: 150026, parent: 65711, adj: [169176, 65711]
node: 169176, parent: 150026, adj: [100842, 150026]
node: 100842, parent: 169176, adj: [123830, 169176]
node: 123830, parent: 100842, adj: [150738, 100842]
node: 150738, parent: 123830, adj: [114160, 123830]
node: 114160, parent: 150738, adj: [169399, 150738]
node: 169399, parent: 114160, adj: [193498, 114160]
node: 193498, parent: 169399, adj: [159260, 169399]
node: 159260, parent: 193498, adj: [195813, 193498]
node: 195813, parent: 159260, adj: [129307, 159260]
node: 129307, parent: 195813, adj: [108343, 195813]
node: 108343, parent: 129307, adj: [168539, 129307]
node: 168539, parent: 108343, adj: [159958, 108343]
node: 159958, parent: 168539, adj: [115, 168539]
node: 115, parent: 159958, adj: [1665, 159958]
node: 1665, parent: 115, adj: [148161, 115]
node: 148161, parent: 1665, adj: [4592, 1665]
node: 4592, parent: 148161, adj: [184823, 148161]
node: 184823, parent: 4592, adj: [33103, 4592]
node: 33103, parent: 184823, adj: [35428, 184823]
node: 35428, parent: 33103, adj: [188292, 33103]
node: 188292, parent: 35428, adj: [14639, 35428]
node: 14639, parent: 188292, adj: [53966, 188292]
node: 53966, parent: 14639, adj: [139355, 14639]
node: 139355, parent: 53966, adj: [8250, 53966]
node: 8250, parent: 139355, adj: [180062, 139355]
node: 180062, parent: 8250, adj: [157893, 8250]
node: 157893, parent: 180062, adj: [195128, 180062]
node: 195128, parent: 157893, adj: [48590, 157893]
node: 48590, parent: 195128, adj: [125935, 195128]
node: 125935, parent: 48590, adj: [197225, 48590]
node: 197225, parent: 125935, adj: [48645, 125935]
node: 48645, parent: 197225, adj: [86903, 197225]
node: 86903, parent: 48645, adj: [49102, 48645]
node: 49102, parent: 86903, adj: [199594, 86903]
node: 199594, parent: 49102, adj: [101777, 49102]
node: 101777, parent: 199594, adj: [51293, 199594]
node: 51293, parent: 101777, adj: [180676, 101777]
node: 180676, parent: 51293, adj: [116583, 51293]
node: 116583, parent: 180676, adj: [133476, 180676]
node: 133476, parent: 116583, adj: [144787, 116583]
node: 144787, parent: 133476, adj: [176103, 133476]
node: 176103, parent: 144787, adj: [156824, 144787]
node: 156824, parent: 176103, adj: [51731, 176103]
node: 51731, parent: 156824, adj: [165183, 156824]
node: 165183, parent: 51731, adj: [185484, 51731]
node: 185484, parent: 165183, adj: [197191, 165183]
node: 197191, parent: 185484, adj: [72679, 185484]
node: 72679, parent: 197191, adj: [118339, 197191]
node: 118339, parent: 72679, adj: [2556, 72679]
node: 2556, parent: 118339, adj: [39375, 118339]
node: 39375, parent: 2556, adj: [66249, 2556]
node: 66249, parent: 39375, adj: [178257, 39375]
node: 178257, parent: 66249, adj: [198724, 66249]
node: 198724, parent: 178257, adj: [140272, 178257]
node: 140272, parent: 198724, adj: [28704, 198724]
node: 28704, parent: 140272, adj: [171520, 140272]
node: 171520, parent: 28704, adj: [178932, 28704]
node: 178932, parent: 171520, adj: [22097, 171520]
node: 22097, parent: 178932, adj: [106123, 178932]
node: 106123, parent: 22097, adj: [20956, 22097]
node: 20956, parent: 106123, adj: [112242, 106123]
node: 112242, parent: 20956, adj: [114521, 20956]
node: 114521, parent: 112242, adj: [188785, 112242]
node: 188785, parent: 114521, adj: [147442, 114521]
node: 147442, parent: 188785, adj: [175672, 188785]
node: 175672, parent: 147442, adj: [142104, 147442]
node: 142104, parent: 175672, adj: [76867, 175672]
node: 76867, parent: 142104, adj: [77716, 142104]
node: 77716, parent: 76867, adj: [31910, 76867]
node: 31910, parent: 77716, adj: [101384, 77716]
node: 101384, parent: 31910, adj: [65853, 31910]
node: 65853, parent: 101384, adj: [147466, 101384]
node: 147466, parent: 65853, adj: [178013, 65853]
node: 178013, parent: 147466, adj: [35674, 147466]
node: 35674, parent: 178013, adj: [27532, 178013]
node: 27532, parent: 35674, adj: [108747, 35674]
node: 108747, parent: 27532, adj: [126814, 27532]
node: 126814, parent: 108747, adj: [146622, 108747]
node: 146622, parent: 126814, adj: [153620, 126814]
node: 153620, parent: 146622, adj: [46145, 146622]
node: 46145, parent: 153620, adj: [109815, 153620]
node: 109815, parent: 46145, adj: [67210, 46145]
node: 67210, parent: 109815, adj: [621, 109815]
node: 621, parent: 67210, adj: [6029, 67210]
node: 6029, parent: 621, adj: [11605, 621]
node: 11605, parent: 6029, adj: [198621, 6029]
node: 198621, parent: 11605, adj: [105512, 11605]
node: 105512, parent: 198621, adj: [12698, 198621]
node: 12698, parent: 105512, adj: [157798, 105512]
node: 157798, parent: 12698, adj: [194082, 12698]
node: 194082, parent: 157798, adj: [59090, 157798]
node: 59090, parent: 194082, adj: [68742, 194082]
node: 68742, parent: 59090, adj: [176269, 59090]
node: 176269, parent: 68742, adj: [105002, 68742]
node: 105002, parent: 176269, adj: [180084, 176269]
node: 180084, parent: 105002, adj: [60192, 105002]
node: 60192, parent: 180084, adj: [120808, 180084]
node: 120808, parent: 60192, adj: [96616, 60192]
node: 96616, parent: 120808, adj: [77662, 120808]
node: 77662, parent: 96616, adj: [100717, 96616]
node: 100717, parent: 77662, adj: [133936, 77662]
node: 133936, parent: 100717, adj: [90261, 100717]
node: 90261, parent: 133936, adj: [155099, 133936]
node: 155099, parent: 90261, adj: [8837, 90261]
node: 8837, parent: 155099, adj: [100455, 155099]
node: 100455, parent: 8837, adj: [147394, 8837]
node: 147394, parent: 100455, adj: [150120, 100455]
node: 150120, parent: 147394, adj: [23862, 147394]
node: 23862, parent: 150120, adj: [8588, 150120]
node: 8588, parent: 23862, adj: [163220, 23862]
